model,experiment_id,outer_fold,best_epoch,image,valid_pixels,gt_foreground_pixels,foreground_fraction_weight,foreground_macro_f1,binary_foreground_f1,crack_f1,craquelure_f1
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,2,25,KJTHT-SC-M-A4-8_R5_C07__y00256_x00000,262144,5048,0.019256591796875,0.13248001039028168,0.22082887589931488,0.05008787289261818,0.21487215161323547
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,2,25,KJTHT-SC-M-A4-8_R5_C07__y00256_x00512,262144,2152,0.008209228515625,0.09579411149024963,0.19044391810894012,0.04989885538816452,0.14168937504291534
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,2,25,KJTHT-SC-M-A4-8_R5_C07__y00512_x00000,260481,4454,0.017099136486649513,0.19501133263111115,0.19501133263111115,,0.19501133263111115
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,2,25,KJTHT-SC-M-A4-8_R5_C07__y00512_x00512,237406,2,8.424386578553822e-06,0.0,0.0,,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,2,25,KJTHT-SC-M-A4-8_R6_C07__y00256_x00512,190117,1807,0.009504673071205616,0.0,0.0,,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,2,25,KJTHT-SC-M-A4-8_R6_C07__y00512_x00000,175072,488,0.0027874247170984745,0.34548336267471313,0.344391793012619,,0.34548336267471313
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R1_C09_BL__y00000_x00000,253530,11177,0.044085513800382614,0.0,0.0019538188353180885,,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R1_C09_BR__y00000_x00000,224431,325,0.0014481066027656198,0.17484009265899658,0.17484009265899658,0.17484009265899658,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R1_C09_TL__y00000_x00000,246894,4802,0.019449641928076744,0.0,0.0,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R1_C09_TR__y00000_x00000,243184,1065,0.004379400052130222,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C04__y00000_x00000,262144,12074,0.04605865478515625,0.2675594389438629,0.516166090965271,,0.2675594389438629
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C04__y00000_x00256,262144,12972,0.0494842529296875,0.20230035483837128,0.4365610182285309,,0.20230035483837128
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C04__y00000_x00512,262144,10297,0.039279937744140625,0.33574897050857544,0.4908871352672577,,0.33574897050857544
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C04__y00256_x00000,262144,10863,0.041439056396484375,0.3278997242450714,0.5274583697319031,,0.3278997242450714
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C04__y00256_x00256,262144,13519,0.051570892333984375,0.3092155456542969,0.45883339643478394,,0.3092155456542969
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C04__y00256_x00512,262144,12608,0.048095703125,0.3030107319355011,0.44334810972213745,,0.3030107319355011
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C04__y00512_x00000,262144,11274,0.04300689697265625,0.3423638641834259,0.5907965302467346,,0.3423638641834259
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C04__y00512_x00256,262144,14068,0.0536651611328125,0.3266260623931885,0.46785059571266174,,0.3266260623931885
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C04__y00512_x00512,262144,13064,0.049835205078125,0.22018581628799438,0.4161553680896759,,0.22018581628799438
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C05__y00000_x00000,262144,7627,0.029094696044921875,0.28452369570732117,0.45711830258369446,,0.28452369570732117
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C05__y00000_x00256,262144,9717,0.037067413330078125,0.36835819482803345,0.4994668960571289,,0.36835819482803345
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C05__y00000_x00512,262144,12653,0.048267364501953125,0.2397013157606125,0.5448198914527893,,0.2397013157606125
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C05__y00256_x00000,262144,14621,0.055774688720703125,0.32875269651412964,0.47784850001335144,,0.32875269651412964
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C05__y00256_x00256,262144,15270,0.05825042724609375,0.36209404468536377,0.46049681305885315,,0.36209404468536377
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C05__y00256_x00512,262144,10640,0.04058837890625,0.18421052396297455,0.39832258224487305,,0.18421052396297455
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C05__y00512_x00000,262144,15355,0.058574676513671875,0.34635764360427856,0.5022225975990295,,0.34635764360427856
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C05__y00512_x00256,262144,11862,0.04524993896484375,0.286015123128891,0.3834031820297241,,0.286015123128891
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R2_C05__y00512_x00512,262144,7832,0.029876708984375,0.15562206506729126,0.24855825304985046,,0.15562206506729126
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C03__y00256_x00256,246695,6455,0.0261659137904644,0.0667254850268364,0.15178339183330536,0.11010830104351044,0.023342670872807503
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C03__y00512_x00512,252240,7350,0.029138915240764618,0.13679823279380798,0.13615912199020386,0.13679823279380798,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C04__y00512_x00512,205522,2932,0.014266112819314003,0.0,0.08687672019004822,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C05__y00000_x00000,262144,5724,0.0218353271484375,0.27283868193626404,0.5601816773414612,0.5456773638725281,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C05__y00000_x00256,262144,6535,0.024929046630859375,0.23666101694107056,0.4873214662075043,0.4733220338821411,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C05__y00000_x00512,262144,9005,0.034351348876953125,0.16215315461158752,0.3216145932674408,0.32430630922317505,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C05__y00256_x00000,251972,2355,0.00934627652168274,0.17678683996200562,0.340542197227478,0.35357367992401123,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C05__y00256_x00256,259107,5012,0.019343359395861626,0.14264264702796936,0.25545263290405273,0.2852852940559387,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C05__y00256_x00512,262144,10053,0.038349151611328125,0.1496008187532425,0.1917373687028885,0.15642355382442474,0.14277808368206024
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C05__y00512_x00000,251972,124,0.0004921181825920939,0.0,0.0,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C05__y00512_x00256,259107,3293,0.012709035538136959,0.25632113218307495,0.3858891427516937,0.016268979758024216,0.4963732659816742
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C05__y00512_x00512,262144,8800,0.0335693359375,0.2223990261554718,0.4571698307991028,0.055584147572517395,0.389213889837265
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C06__y00000_x00000,252976,2093,0.008273512125015259,0.24591918289661407,0.4820351302623749,0.49183836579322815,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C06__y00000_x00256,247620,2545,0.010277844965457916,0.1594986468553543,0.29614418745040894,0.3189972937107086,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C06__y00256_x00000,255350,2559,0.010021539404988289,0.08728542178869247,0.22148025035858154,0.17457084357738495,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C06__y00256_x00256,255386,2028,0.007940921001136303,0.21564945578575134,0.4291498064994812,0.4312989115715027,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C06__y00256_x00512,256641,2660,0.010364673100411892,0.23449702560901642,0.4010787010192871,0.44584590196609497,0.023148147389292717
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C06__y00512_x00000,258793,4587,0.017724590376019478,0.24909575283527374,0.3856239318847656,0.0768166109919548,0.4213748872280121
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C06__y00512_x00256,256363,2590,0.010102861560881138,0.28670966625213623,0.5426129698753357,0.0,0.5734193325042725
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R3_C06__y00512_x00512,259714,5503,0.02118869125843048,0.3153986930847168,0.6361269354820251,0.0,0.6307973861694336
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R4_C03__y00000_x00000,262144,14788,0.0564117431640625,0.45209550857543945,0.5940335988998413,,0.45209550857543945
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R4_C03__y00000_x00256,262144,13570,0.05176544189453125,0.45339736342430115,0.5490787625312805,,0.45339736342430115
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R4_C03__y00000_x00512,262144,11896,0.045379638671875,0.5240482687950134,0.6564140915870667,,0.5240482687950134
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R4_C03__y00256_x00000,262144,21361,0.08148574829101562,0.24602636694908142,0.5419570803642273,,0.24602636694908142
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R4_C03__y00256_x00256,262144,21185,0.08081436157226562,0.32827097177505493,0.5894292593002319,,0.32827097177505493
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R4_C03__y00256_x00512,259998,17587,0.06764283031225204,0.41623201966285706,0.6831016540527344,,0.41623201966285706
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R4_C03__y00512_x00000,262144,17254,0.06581878662109375,0.24476252496242523,0.6303144693374634,,0.24476252496242523
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R4_C03__y00512_x00256,262144,16631,0.06344223022460938,0.21218889951705933,0.6038432717323303,,0.21218889951705933
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R4_C03__y00512_x00512,256771,12142,0.04728727042675018,0.2107260823249817,0.671946108341217,,0.2107260823249817
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R5_C03__y00000_x00000,262144,23289,0.08884048461914062,0.33717530965805054,0.5863955616950989,,0.33717530965805054
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R5_C03__y00000_x00256,262144,24236,0.0924530029296875,0.4476151764392853,0.5928285121917725,,0.4476151764392853
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R5_C03__y00000_x00512,258809,18878,0.07294182479381561,0.5022569894790649,0.6845820546150208,,0.5022569894790649
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R5_C03__y00256_x00000,262144,16771,0.06397628784179688,0.21068605780601501,0.5746567845344543,,0.21068605780601501
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R5_C03__y00256_x00256,262144,16277,0.062091827392578125,0.1990416944026947,0.5488128662109375,,0.1990416944026947
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R5_C03__y00256_x00512,256849,12035,0.04685632511973381,0.27366143465042114,0.6478430032730103,,0.27366143465042114
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R5_C03__y00512_x00000,262144,5199,0.019832611083984375,0.03658996522426605,0.577529788017273,,0.03658996522426605
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R5_C03__y00512_x00256,262144,5169,0.019718170166015625,0.09429824352264404,0.47397226095199585,,0.09429824352264404
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-1RB1-1_R5_C03__y00512_x00512,260184,3905,0.015008609741926193,0.19156214594841003,0.5370236039161682,,0.19156214594841003
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C05__y00256_x00000,262144,3560,0.013580322265625,0.462249219417572,0.462249219417572,,0.462249219417572
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C05__y00256_x00256,248902,1169,0.004696627613157034,0.4725816249847412,0.46682897210121155,,0.4725816249847412
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C05__y00256_x00512,260986,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C05__y00512_x00000,254550,3825,0.0150265172123909,0.34785258769989014,0.33801981806755066,,0.34785258769989014
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C05__y00512_x00256,253927,1430,0.005631539970636368,0.2131287306547165,0.20772746205329895,,0.2131287306547165
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C05__y00512_x00512,260986,12,4.597947918227874e-05,0.0,0.0,,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C06__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C06__y00000_x00256,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C06__y00000_x00512,262144,4,1.52587890625e-05,0.001367989112623036,0.0013614704366773367,,0.001367989112623036
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C06__y00256_x00000,262144,3958,0.01509857177734375,0.3308916389942169,0.3290630578994751,,0.3308916389942169
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C06__y00256_x00256,262144,1736,0.006622314453125,0.23273272812366486,0.22872601449489594,,0.23273272812366486
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C06__y00256_x00512,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C06__y00512_x00000,262144,2845,0.010852813720703125,0.3190079927444458,0.3244759738445282,,0.3190079927444458
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C06__y00512_x00256,262144,1620,0.0061798095703125,0.37928518652915955,0.3531808853149414,,0.37928518652915955
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R1_C06__y00512_x00512,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R2_C05__y00256_x00512,260074,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R3_C03__y00256_x00512,256922,1507,0.0058655934408307076,0.040327660739421844,0.040327660739421844,0.040327660739421844,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R3_C05__y00000_x00000,261566,1825,0.006977206561714411,0.05741127207875252,0.29296234250068665,0.05741127207875252,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R3_C05__y00000_x00512,261003,325,0.0012451964430510998,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R4_C04__y00000_x00000,257874,2421,0.009388306178152561,0.5366076827049255,0.5366076827049255,0.5366076827049255,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R4_C04__y00000_x00256,262144,2168,0.008270263671875,0.5493273735046387,0.544646143913269,0.5493273735046387,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R4_C04__y00000_x00512,257204,2178,0.00846798624843359,0.44864723086357117,0.44054681062698364,0.44864723086357117,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R4_C04__y00256_x00000,262144,4247,0.016201019287109375,0.0,0.008202028460800648,,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R4_C04__y00256_x00256,255754,3128,0.01223050244152546,0.037195123732089996,0.03498709574341774,,0.037195123732089996
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R4_C04__y00256_x00512,259825,2325,0.008948330767452717,0.05284553021192551,0.049186255782842636,,0.05284553021192551
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R4_C04__y00512_x00000,259938,2859,0.01099877618253231,0.0,0.022155551239848137,,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R4_C04__y00512_x00256,256385,3783,0.014755153097212315,0.006843906361609697,0.024118496105074883,,0.006843906361609697
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R4_C04__y00512_x00512,257165,3079,0.011972857639193535,0.04128870740532875,0.0195466261357069,,0.04128870740532875
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-L-A4-4_R4_C05__y00000_x00000,236773,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C03__y00000_x00000,262144,10314,0.03934478759765625,0.6450532078742981,0.7141515016555786,,0.6450532078742981
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C03__y00000_x00256,262144,11500,0.0438690185546875,0.7185567021369934,0.7554070949554443,,0.7185567021369934
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C03__y00000_x00512,262144,11965,0.045642852783203125,0.6289301514625549,0.7083351612091064,,0.6289301514625549
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C03__y00256_x00000,262144,13423,0.051204681396484375,0.7480915784835815,0.7502005100250244,,0.7480915784835815
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C03__y00256_x00256,262144,15216,0.05804443359375,0.7681541442871094,0.7681541442871094,,0.7681541442871094
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C03__y00256_x00512,262144,16714,0.06375885009765625,0.7575582265853882,0.7588356137275696,,0.7575582265853882
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C03__y00512_x00000,262144,8736,0.0333251953125,0.7107868790626526,0.7239169478416443,,0.7107868790626526
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C03__y00512_x00256,262144,11024,0.04205322265625,0.6701087355613708,0.6753190159797668,,0.6701087355613708
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C03__y00512_x00512,262144,11886,0.04534149169921875,0.739867091178894,0.7445371150970459,,0.739867091178894
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C04__y00000_x00000,262144,11365,0.043354034423828125,0.5779882073402405,0.6861770749092102,,0.5779882073402405
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C04__y00000_x00256,262144,10680,0.040740966796875,0.5067766904830933,0.6496253609657288,,0.5067766904830933
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C04__y00000_x00512,262144,9896,0.037750244140625,0.47170883417129517,0.633804440498352,,0.47170883417129517
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C04__y00256_x00000,262144,17406,0.06639862060546875,0.766730546951294,0.7738387584686279,,0.766730546951294
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C04__y00256_x00256,262144,17584,0.06707763671875,0.7376439571380615,0.7433155179023743,,0.7376439571380615
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C04__y00256_x00512,262144,16023,0.061122894287109375,0.698870837688446,0.7099447250366211,,0.698870837688446
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C04__y00512_x00000,262144,11868,0.0452728271484375,0.7558496594429016,0.756656289100647,,0.7558496594429016
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C04__y00512_x00256,262144,12087,0.046108245849609375,0.718584418296814,0.7317371964454651,,0.718584418296814
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C04__y00512_x00512,252502,11399,0.04514419659972191,0.7156314253807068,0.7306101322174072,,0.7156314253807068
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C05__y00000_x00000,262144,9957,0.037982940673828125,0.5840569138526917,0.7090137600898743,,0.5840569138526917
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C05__y00000_x00256,262144,9340,0.0356292724609375,0.519672691822052,0.7058066725730896,,0.519672691822052
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C05__y00000_x00512,262144,9129,0.034824371337890625,0.45701292157173157,0.6635881066322327,,0.45701292157173157
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C05__y00256_x00000,262144,14704,0.05609130859375,0.7169742584228516,0.7280648350715637,,0.7169742584228516
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C05__y00256_x00256,262144,12545,0.047855377197265625,0.7470645904541016,0.7483931183815002,,0.7470645904541016
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C05__y00256_x00512,262144,13959,0.053249359130859375,0.7363158464431763,0.7373224496841431,,0.7363158464431763
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C05__y00512_x00000,259225,9349,0.03606519475579262,0.7208749651908875,0.7441458702087402,,0.7208749651908875
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C05__y00512_x00256,262144,10751,0.041011810302734375,0.7389059066772461,0.7415665984153748,,0.7389059066772461
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C05__y00512_x00512,262144,13507,0.051525115966796875,0.6998465061187744,0.6998465061187744,,0.6998465061187744
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,3,33,KJTHT-SC-R-A4-3_R2_C06__y00000_x00000,262144,8133,0.031024932861328125,0.5248129367828369,0.6460188031196594,,0.5248129367828369
